Order Number,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Exchange Rate
386006,2016-01-21,,348548,10,423,1,CAD,1.4459
386008,2016-01-21,,2093929,56,313,2,USD,1.0
386008,2016-01-21,,2093929,56,124,7,USD,1.0
386008,2016-01-21,,2093929,56,1634,3,USD,1.0
386008,2016-01-21,,2093929,56,448,4,USD,1.0
386009,2016-01-21,,522652,19,1859,4,EUR,0.918
386009,2016-01-21,,522652,19,156,3,EUR,0.918
386009,2016-01-21,,522652,19,1896,1,EUR,0.918
386009,2016-01-21,,522652,19,2107,3,EUR,0.918
386010,2016-01-21,,1775819,57,155,6,USD,1.0
386010,2016-01-21,,1775819,57,1638,1,USD,1.0
386010,2016-01-21,,1775819,57,1947,3,USD,1.0
386010,2016-01-21,,1775819,57,125,1,USD,1.0
386011,2016-01-21,2016-01-28,541598,0,54,6,EUR,0.918
386011,2016-01-21,2016-01-28,541598,0,101,2,EUR,0.918
386011,2016-01-21,2016-01-28,541598,0,461,3,EUR,0.918
387000,2016-01-22,2016-01-26,224434,0,1729,2,CAD,1.4171
387000,2016-01-22,2016-01-26,224434,0,1599,3,CAD,1.4171
387000,2016-01-22,2016-01-26,224434,0,1622,1,CAD,1.4171
387000,2016-01-22,2016-01-26,224434,0,55,6,CAD,1.4171
387001,2016-01-22,,2011796,51,39,5,USD,1.0
387002,2016-01-22,,1368025,44,429,2,USD,1.0
387002,2016-01-22,,1368025,44,1377,6,USD,1.0
387003,2016-01-22,,368610,8,144,5,CAD,1.4171
387003,2016-01-22,,368610,8,1251,2,CAD,1.4171
387003,2016-01-22,,368610,8,691,1,CAD,1.4171
387003,2016-01-22,,368610,8,190,1,CAD,1.4171
387003,2016-01-22,,368610,8,1656,2,CAD,1.4171
387003,2016-01-22,,368610,8,1425,4,CAD,1.4171
387003,2016-01-22,,368610,8,143,9,CAD,1.4171
387004,2016-01-22,,1307296,53,709,6,USD,1.0
387004,2016-01-22,,1307296,53,962,1,USD,1.0
387005,2016-01-22,,938399,36,1816,3,GBP,0.6982
387005,2016-01-22,,938399,36,982,2,GBP,0.6982
387005,2016-01-22,,938399,36,442,1,GBP,0.6982
387006,2016-01-22,,1616350,51,1576,1,USD,1.0
387007,2016-01-22,,549936,24,1264,2,EUR,0.9252
387007,2016-01-22,,549936,24,1529,3,EUR,0.9252
387007,2016-01-22,,549936,24,1612,4,EUR,0.9252
388000,2016-01-23,,97611,5,928,6,AUD,1.423
388000,2016-01-23,,97611,5,1045,7,AUD,1.423
388000,2016-01-23,,97611,5,1627,6,AUD,1.423
388001,2016-01-23,2016-01-27,1730210,0,1616,1,USD,1.0
388002,2016-01-23,,962533,36,460,2,GBP,0.6982
388002,2016-01-23,,962533,36,489,2,GBP,0.6982
388003,2016-01-23,,205077,10,90,8,CAD,1.4171
388003,2016-01-23,,205077,10,945,1,CAD,1.4171
388004,2016-01-23,2016-01-31,776431,0,2104,1,EUR,0.9252
388004,2016-01-23,2016-01-31,776431,0,618,3,EUR,0.9252
388005,2016-01-23,,1893487,55,1601,4,USD,1.0
388005,2016-01-23,,1893487,55,2388,9,USD,1.0
388006,2016-01-23,,1098143,41,1393,3,GBP,0.6982
388006,2016-01-23,,1098143,41,1627,2,GBP,0.6982
388006,2016-01-23,,1098143,41,133,1,GBP,0.6982
388007,2016-01-23,,1112613,42,459,4,GBP,0.6982
388008,2016-01-23,,1170323,41,640,6,GBP,0.6982
388008,2016-01-23,,1170323,41,1665,2,GBP,0.6982
388008,2016-01-23,,1170323,41,665,2,GBP,0.6982
388008,2016-01-23,,1170323,41,158,1,GBP,0.6982
388008,2016-01-23,,1170323,41,96,3,GBP,0.6982
388009,2016-01-23,,930705,40,1585,3,GBP,0.6982
388010,2016-01-23,,1001228,39,827,4,GBP,0.6982
388010,2016-01-23,,1001228,39,1139,1,GBP,0.6982
388011,2016-01-23,,1702898,61,454,5,USD,1.0
388011,2016-01-23,,1702898,61,50,1,USD,1.0
388011,2016-01-23,,1702898,61,1653,2,USD,1.0
388011,2016-01-23,,1702898,61,2094,1,USD,1.0
388011,2016-01-23,,1702898,61,1692,3,USD,1.0
388011,2016-01-23,,1702898,61,2106,7,USD,1.0
388011,2016-01-23,,1702898,61,1211,2,USD,1.0
388012,2016-01-23,,2086544,50,2113,1,USD,1.0
388012,2016-01-23,,2086544,50,69,2,USD,1.0
388013,2016-01-23,2016-01-30,1559552,0,1657,1,USD,1.0
388014,2016-01-23,,1671541,57,1586,1,USD,1.0
388014,2016-01-23,,1671541,57,1786,4,USD,1.0
388014,2016-01-23,,1671541,57,2501,4,USD,1.0
390000,2016-01-25,,1699570,59,1581,1,USD,1.0
390000,2016-01-25,,1699570,59,2351,2,USD,1.0
390001,2016-01-25,,1301552,51,189,2,USD,1.0
390001,2016-01-25,,1301552,51,1617,7,USD,1.0
390001,2016-01-25,,1301552,51,175,2,USD,1.0
390001,2016-01-25,,1301552,51,186,2,USD,1.0
390001,2016-01-25,,1301552,51,1605,1,USD,1.0
390002,2016-01-25,2016-02-06,2029518,0,537,3,USD,1.0
390002,2016-01-25,2016-02-06,2029518,0,1636,2,USD,1.0
390002,2016-01-25,2016-02-06,2029518,0,1581,1,USD,1.0
390002,2016-01-25,2016-02-06,2029518,0,1792,2,USD,1.0
390002,2016-01-25,2016-02-06,2029518,0,458,1,USD,1.0
390003,2016-01-25,,253233,10,1635,1,CAD,1.4194
390004,2016-01-25,,1321513,48,152,2,USD,1.0
390005,2016-01-25,,549766,22,1558,3,EUR,0.9246
390005,2016-01-25,,549766,22,1594,1,EUR,0.9246
391000,2016-01-26,,881876,32,2108,1,EUR,0.9228
391000,2016-01-26,,881876,32,143,1,EUR,0.9228
391000,2016-01-26,,881876,32,1662,2,EUR,0.9228
391001,2016-01-26,2016-02-02,361945,0,1841,1,CAD,1.4221
391002,2016-01-26,,1201225,45,1636,1,USD,1.0
391002,2016-01-26,,1201225,45,1325,1,USD,1.0
391003,2016-01-26,,1427869,44,1370,1,USD,1.0
391003,2016-01-26,,1427869,44,1280,6,USD,1.0
391004,2016-01-26,,444160,19,1588,3,EUR,0.9228
391004,2016-01-26,,444160,19,69,6,EUR,0.9228
391006,2016-01-26,,1885990,51,1467,1,USD,1.0
391006,2016-01-26,,1885990,51,1590,2,USD,1.0
391007,2016-01-26,,125950,6,1705,1,AUD,1.4349
391007,2016-01-26,,125950,6,138,1,AUD,1.4349
392000,2016-01-27,,1302998,51,1613,3,USD,1.0
392000,2016-01-27,,1302998,51,1490,1,USD,1.0
392001,2016-01-27,,1227891,54,155,2,USD,1.0
392002,2016-01-27,,1855347,59,430,2,USD,1.0
392002,2016-01-27,,1855347,59,1168,1,USD,1.0
392002,2016-01-27,,1855347,59,144,2,USD,1.0
392002,2016-01-27,,1855347,59,2298,2,USD,1.0
392003,2016-01-27,2016-02-04,1471397,0,156,8,USD,1.0
392004,2016-01-27,2016-02-01,401785,0,2118,3,EUR,0.9184
392004,2016-01-27,2016-02-01,401785,0,1441,2,EUR,0.9184
392004,2016-01-27,2016-02-01,401785,0,1449,2,EUR,0.9184
392004,2016-01-27,2016-02-01,401785,0,1698,1,EUR,0.9184
392004,2016-01-27,2016-02-01,401785,0,2006,1,EUR,0.9184
392005,2016-01-27,,1458301,48,1586,1,USD,1.0
392005,2016-01-27,,1458301,48,1050,1,USD,1.0
392005,2016-01-27,,1458301,48,1100,6,USD,1.0
392005,2016-01-27,,1458301,48,1607,9,USD,1.0
392006,2016-01-27,,1310403,65,149,6,USD,1.0
392006,2016-01-27,,1310403,65,1863,2,USD,1.0
392007,2016-01-27,,1079159,41,84,5,GBP,0.6977
392007,2016-01-27,,1079159,41,1573,2,GBP,0.6977
392007,2016-01-27,,1079159,41,185,1,GBP,0.6977
392008,2016-01-27,,992150,39,1659,3,GBP,0.6977
392009,2016-01-27,,1724829,54,2161,3,USD,1.0
392009,2016-01-27,,1724829,54,1387,1,USD,1.0
392010,2016-01-27,,651767,18,1629,5,EUR,0.9184
392010,2016-01-27,,651767,18,522,1,EUR,0.9184
392010,2016-01-27,,651767,18,1668,2,EUR,0.9184
392010,2016-01-27,,651767,18,189,9,EUR,0.9184
392010,2016-01-27,,651767,18,1522,1,EUR,0.9184
392010,2016-01-27,,651767,18,455,1,EUR,0.9184
393001,2016-01-28,,530451,19,2267,7,EUR,0.9172
393001,2016-01-28,,530451,19,1228,4,EUR,0.9172
393001,2016-01-28,,530451,19,1593,1,EUR,0.9172
393001,2016-01-28,,530451,19,1157,5,EUR,0.9172
393002,2016-01-28,,792110,28,662,9,EUR,0.9172
393003,2016-01-28,,1188400,38,2000,2,GBP,0.6991
393003,2016-01-28,,1188400,38,2102,1,GBP,0.6991
393003,2016-01-28,,1188400,38,1608,9,GBP,0.6991
393004,2016-01-28,2016-02-09,2007813,0,415,3,USD,1.0
393004,2016-01-28,2016-02-09,2007813,0,1629,1,USD,1.0
393005,2016-01-28,,1112419,39,175,6,GBP,0.6991
393005,2016-01-28,,1112419,39,2511,2,GBP,0.6991
393005,2016-01-28,,1112419,39,1657,3,GBP,0.6991
393005,2016-01-28,,1112419,39,417,2,GBP,0.6991
393006,2016-01-28,,1765324,51,417,2,USD,1.0
393006,2016-01-28,,1765324,51,2305,2,USD,1.0
393007,2016-01-28,,1206405,45,1763,1,USD,1.0
393007,2016-01-28,,1206405,45,121,1,USD,1.0
393007,2016-01-28,,1206405,45,2387,7,USD,1.0
393007,2016-01-28,,1206405,45,1901,3,USD,1.0
393008,2016-01-28,,1823888,57,2038,1,USD,1.0
393009,2016-01-28,,1765579,56,2024,1,USD,1.0
393010,2016-01-28,2016-02-06,313968,0,1616,7,CAD,1.4085
393010,2016-01-28,2016-02-06,313968,0,1477,2,CAD,1.4085
394000,2016-01-29,2016-02-09,1736019,0,979,1,USD,1.0
394000,2016-01-29,2016-02-09,1736019,0,113,4,USD,1.0
394001,2016-01-29,,186894,5,1228,5,AUD,1.4092
394001,2016-01-29,,186894,5,519,8,AUD,1.4092
394001,2016-01-29,,186894,5,1652,3,AUD,1.4092
394002,2016-01-29,,452923,27,1695,1,EUR,0.9158
394002,2016-01-29,,452923,27,1688,2,EUR,0.9158
394003,2016-01-29,,431461,27,326,2,EUR,0.9158
394003,2016-01-29,,431461,27,1697,3,EUR,0.9158
394003,2016-01-29,,431461,27,654,2,EUR,0.9158
394004,2016-01-29,,602720,16,1417,2,EUR,0.9158
394004,2016-01-29,,602720,16,1138,1,EUR,0.9158
394004,2016-01-29,,602720,16,1190,2,EUR,0.9158
394005,2016-01-29,,1810401,65,174,4,USD,1.0
394005,2016-01-29,,1810401,65,1712,6,USD,1.0
394006,2016-01-29,,1041067,37,1802,6,GBP,0.6997
394007,2016-01-29,,1337730,63,2077,5,USD,1.0
395000,2016-01-30,,829132,32,128,4,EUR,0.9158
395001,2016-01-30,,216550,10,2089,3,CAD,1.4069
395001,2016-01-30,,216550,10,1610,1,CAD,1.4069
395001,2016-01-30,,216550,10,1779,8,CAD,1.4069
395002,2016-01-30,,250944,8,105,3,CAD,1.4069
395002,2016-01-30,,250944,8,1621,3,CAD,1.4069
395003,2016-01-30,,1296866,54,2355,2,USD,1.0
395003,2016-01-30,,1296866,54,1209,3,USD,1.0
395003,2016-01-30,,1296866,54,2,9,USD,1.0
395004,2016-01-30,,2063107,45,1291,2,USD,1.0
395004,2016-01-30,,2063107,45,2178,2,USD,1.0
395004,2016-01-30,,2063107,45,1986,8,USD,1.0
395005,2016-01-30,,2082135,54,1630,5,USD,1.0
395005,2016-01-30,,2082135,54,1589,5,USD,1.0
395006,2016-01-30,,127193,5,697,2,AUD,1.4092
395006,2016-01-30,,127193,5,1249,1,AUD,1.4092
395006,2016-01-30,,127193,5,1990,7,AUD,1.4092
395006,2016-01-30,,127193,5,1581,1,AUD,1.4092
395007,2016-01-30,,1714451,54,1605,2,USD,1.0
395007,2016-01-30,,1714451,54,1603,4,USD,1.0
395007,2016-01-30,,1714451,54,2014,6,USD,1.0
395008,2016-01-30,,1401419,61,128,2,USD,1.0
395009,2016-01-30,,731556,29,1156,2,EUR,0.9158
395010,2016-01-30,,1549964,55,1076,5,USD,1.0
395011,2016-01-30,,1114319,36,1587,1,GBP,0.6997
395011,2016-01-30,,1114319,36,142,2,GBP,0.6997
395011,2016-01-30,,1114319,36,1933,3,GBP,0.6997
395012,2016-01-30,,1418448,65,1784,7,USD,1.0
395012,2016-01-30,,1418448,65,1313,3,USD,1.0
395014,2016-01-30,,1178352,42,1605,10,GBP,0.6997
397000,2016-02-01,,1677739,55,1649,9,USD,1.0
397001,2016-02-01,,1140654,37,1458,6,GBP,0.6992
397001,2016-02-01,,1140654,37,390,1,GBP,0.6992
397002,2016-02-01,2016-02-09,1348253,0,1607,2,USD,1.0
397002,2016-02-01,2016-02-09,1348253,0,97,2,USD,1.0
397002,2016-02-01,2016-02-09,1348253,0,2012,2,USD,1.0
397003,2016-02-01,,760816,29,955,1,EUR,0.9188
397003,2016-02-01,,760816,29,1614,1,EUR,0.9188
397003,2016-02-01,,760816,29,1109,4,EUR,0.9188
397004,2016-02-01,2016-02-10,1866421,0,123,2,USD,1.0
397004,2016-02-01,2016-02-10,1866421,0,625,1,USD,1.0
397004,2016-02-01,2016-02-10,1866421,0,1641,4,USD,1.0
397005,2016-02-01,,1650783,64,1192,10,USD,1.0
397005,2016-02-01,,1650783,64,2164,4,USD,1.0
397005,2016-02-01,,1650783,64,1432,3,USD,1.0
397005,2016-02-01,,1650783,64,1983,4,USD,1.0
397005,2016-02-01,,1650783,64,1226,2,USD,1.0
397005,2016-02-01,,1650783,64,1697,3,USD,1.0
397005,2016-02-01,,1650783,64,1409,5,USD,1.0
398000,2016-02-02,,1110229,42,1799,1,GBP,0.6948
398001,2016-02-02,,130214,5,1588,7,AUD,1.4173
398001,2016-02-02,,130214,5,1259,8,AUD,1.4173
398001,2016-02-02,,130214,5,1194,1,AUD,1.4173
398001,2016-02-02,,130214,5,374,6,AUD,1.4173
398002,2016-02-02,,1822089,44,160,4,USD,1.0
398002,2016-02-02,,1822089,44,1612,2,USD,1.0
398003,2016-02-02,,1355155,51,31,1,USD,1.0
398003,2016-02-02,,1355155,51,439,1,USD,1.0
398003,2016-02-02,,1355155,51,1026,3,USD,1.0
398004,2016-02-02,,1001493,36,70,2,GBP,0.6948
398004,2016-02-02,,1001493,36,2060,3,GBP,0.6948
398004,2016-02-02,,1001493,36,1736,9,GBP,0.6948
398004,2016-02-02,,1001493,36,84,1,GBP,0.6948
398005,2016-02-02,,1761462,63,1642,5,USD,1.0
398005,2016-02-02,,1761462,63,424,3,USD,1.0
398005,2016-02-02,,1761462,63,1672,1,USD,1.0
398005,2016-02-02,,1761462,63,445,8,USD,1.0
398006,2016-02-02,,857287,34,1274,1,EUR,0.9158
398006,2016-02-02,,857287,34,1348,4,EUR,0.9158
398006,2016-02-02,,857287,34,1556,3,EUR,0.9158
398006,2016-02-02,,857287,34,1525,2,EUR,0.9158
398006,2016-02-02,,857287,34,326,1,EUR,0.9158
398006,2016-02-02,,857287,34,1056,1,EUR,0.9158
398006,2016-02-02,,857287,34,702,3,EUR,0.9158
398007,2016-02-02,,1042883,42,445,5,GBP,0.6948
398007,2016-02-02,,1042883,42,1804,3,GBP,0.6948
399000,2016-02-03,,1887449,64,1633,5,USD,1.0
399001,2016-02-03,,687377,12,1781,10,EUR,0.9147
399002,2016-02-03,,1476450,51,2054,2,USD,1.0
399003,2016-02-03,,1232687,59,1631,5,USD,1.0
399003,2016-02-03,,1232687,59,93,2,USD,1.0
399003,2016-02-03,,1232687,59,1589,2,USD,1.0
399003,2016-02-03,,1232687,59,1802,4,USD,1.0
399003,2016-02-03,,1232687,59,1576,2,USD,1.0
399003,2016-02-03,,1232687,59,103,2,USD,1.0
399004,2016-02-03,2016-02-11,822698,0,1058,3,EUR,0.9147
399006,2016-02-03,,1363203,65,361,7,USD,1.0
399007,2016-02-03,,1191228,38,1576,1,GBP,0.689
399007,2016-02-03,,1191228,38,1543,1,GBP,0.689
399009,2016-02-03,,784001,28,735,5,EUR,0.9147
399009,2016-02-03,,784001,28,73,6,EUR,0.9147
399010,2016-02-03,,906625,36,1516,1,GBP,0.689
399010,2016-02-03,,906625,36,2147,1,GBP,0.689
399010,2016-02-03,,906625,36,1624,1,GBP,0.689
399010,2016-02-03,,906625,36,1627,4,GBP,0.689
399010,2016-02-03,,906625,36,1142,1,GBP,0.689
399010,2016-02-03,,906625,36,1424,6,GBP,0.689
400000,2016-02-04,,1883755,61,138,2,USD,1.0
400000,2016-02-04,,1883755,61,71,4,USD,1.0
400001,2016-02-04,,264640,8,2037,1,CAD,1.3712
400001,2016-02-04,,264640,8,1199,3,CAD,1.3712
400002,2016-02-04,,363872,9,54,1,CAD,1.3712
400002,2016-02-04,,363872,9,2019,1,CAD,1.3712
400002,2016-02-04,,363872,9,1293,4,CAD,1.3712
400002,2016-02-04,,363872,9,419,8,CAD,1.3712
400003,2016-02-04,,446883,27,164,8,EUR,0.8924
400003,2016-02-04,,446883,27,1638,1,EUR,0.8924
400003,2016-02-04,,446883,27,1331,7,EUR,0.8924
400004,2016-02-04,,106880,5,1426,10,AUD,1.3873
400004,2016-02-04,,106880,5,1619,7,AUD,1.3873
400004,2016-02-04,,106880,5,180,1,AUD,1.3873
400004,2016-02-04,,106880,5,1837,1,AUD,1.3873
400005,2016-02-04,,2065817,65,1913,9,USD,1.0
400006,2016-02-04,2016-02-10,1996959,0,1284,3,USD,1.0
400007,2016-02-04,,1987941,63,152,5,USD,1.0
400007,2016-02-04,,1987941,63,1420,2,USD,1.0
400007,2016-02-04,,1987941,63,181,3,USD,1.0
400009,2016-02-04,,1310047,45,1746,2,USD,1.0
400010,2016-02-04,2016-02-10,606808,0,1746,8,EUR,0.8924
400010,2016-02-04,2016-02-10,606808,0,1664,3,EUR,0.8924
400010,2016-02-04,2016-02-10,606808,0,965,3,EUR,0.8924
400011,2016-02-04,,1122248,37,458,2,GBP,0.6835
401002,2016-02-05,,1787415,48,1583,2,USD,1.0
401002,2016-02-05,,1787415,48,1409,3,USD,1.0
401002,2016-02-05,,1787415,48,303,1,USD,1.0
401002,2016-02-05,,1787415,48,156,4,USD,1.0
401003,2016-02-05,,376977,8,34,2,CAD,1.3751
401004,2016-02-05,,1565847,47,667,6,USD,1.0
401005,2016-02-05,,953489,41,2044,7,GBP,0.6872
401005,2016-02-05,,953489,41,501,2,GBP,0.6872
401005,2016-02-05,,953489,41,400,5,GBP,0.6872
401005,2016-02-05,,953489,41,58,1,GBP,0.6872
401005,2016-02-05,,953489,41,1612,6,GBP,0.6872
401005,2016-02-05,,953489,41,1591,3,GBP,0.6872
401007,2016-02-05,,1774119,47,1494,3,USD,1.0
402000,2016-02-06,,1086200,37,1466,1,GBP,0.6872
402000,2016-02-06,,1086200,37,1315,3,GBP,0.6872
402001,2016-02-06,,732289,28,83,2,EUR,0.8927
402001,2016-02-06,,732289,28,1647,1,EUR,0.8927
402001,2016-02-06,,732289,28,112,2,EUR,0.8927
402001,2016-02-06,,732289,28,1495,5,EUR,0.8927
402002,2016-02-06,,1673191,47,1602,7,USD,1.0
402004,2016-02-06,,1906975,54,1134,5,USD,1.0
402005,2016-02-06,,941746,39,2301,7,GBP,0.6872
402005,2016-02-06,,941746,39,153,2,GBP,0.6872
402006,2016-02-06,,1763642,64,146,3,USD,1.0
402006,2016-02-06,,1763642,64,2030,7,USD,1.0
402007,2016-02-06,,957784,41,1632,5,GBP,0.6872
402007,2016-02-06,,957784,41,1132,2,GBP,0.6872
402007,2016-02-06,,957784,41,1002,3,GBP,0.6872
402008,2016-02-06,,1427596,61,191,3,USD,1.0
402008,2016-02-06,,1427596,61,2110,8,USD,1.0
402009,2016-02-06,,783691,30,154,4,EUR,0.8927
402009,2016-02-06,,783691,30,1163,6,EUR,0.8927
402010,2016-02-06,2016-02-13,1653624,0,974,3,USD,1.0
402011,2016-02-06,,1730479,59,147,4,USD,1.0
402011,2016-02-06,,1730479,59,53,2,USD,1.0
402012,2016-02-06,,1392371,51,505,8,USD,1.0
402012,2016-02-06,,1392371,51,1109,2,USD,1.0
402012,2016-02-06,,1392371,51,1512,4,USD,1.0
402012,2016-02-06,,1392371,51,1033,8,USD,1.0
402013,2016-02-06,,729681,28,135,3,EUR,0.8927
402013,2016-02-06,,729681,28,160,6,EUR,0.8927
402013,2016-02-06,,729681,28,2139,1,EUR,0.8927
402013,2016-02-06,,729681,28,119,1,EUR,0.8927
404000,2016-02-08,,1258466,54,136,3,USD,1.0
404000,2016-02-08,,1258466,54,1258,5,USD,1.0
404000,2016-02-08,,1258466,54,1595,1,USD,1.0
404000,2016-02-08,,1258466,54,2109,2,USD,1.0
404001,2016-02-08,,495894,22,2153,2,EUR,0.9008
404001,2016-02-08,,495894,22,1635,1,EUR,0.9008
404002,2016-02-08,,1324963,57,1612,3,USD,1.0
404002,2016-02-08,,1324963,57,166,1,USD,1.0
404002,2016-02-08,,1324963,57,1545,2,USD,1.0
404002,2016-02-08,,1324963,57,471,3,USD,1.0
404004,2016-02-08,,368115,10,2502,1,CAD,1.3951
404004,2016-02-08,,368115,10,1272,5,CAD,1.3951
404004,2016-02-08,,368115,10,404,1,CAD,1.3951
404005,2016-02-08,2016-02-16,295597,0,491,1,CAD,1.3951
404005,2016-02-08,2016-02-16,295597,0,1456,5,CAD,1.3951
405000,2016-02-09,,1548406,47,1683,2,USD,1.0
405001,2016-02-09,,1437592,50,375,8,USD,1.0
405001,2016-02-09,,1437592,50,768,2,USD,1.0
405001,2016-02-09,,1437592,50,1640,1,USD,1.0
405002,2016-02-09,,474309,27,429,4,EUR,0.89
405002,2016-02-09,,474309,27,2105,4,EUR,0.89
405002,2016-02-09,,474309,27,1620,2,EUR,0.89
405002,2016-02-09,,474309,27,126,2,EUR,0.89
405002,2016-02-09,,474309,27,337,7,EUR,0.89
405002,2016-02-09,,474309,27,2367,2,EUR,0.89
405002,2016-02-09,,474309,27,1639,1,EUR,0.89
405003,2016-02-09,,582819,24,1648,3,EUR,0.89
405003,2016-02-09,,582819,24,1302,1,EUR,0.89
405005,2016-02-09,2016-02-15,39894,0,1608,8,AUD,1.4314
405006,2016-02-09,,622011,17,1618,1,EUR,0.89
405006,2016-02-09,,622011,17,1603,1,EUR,0.89
405006,2016-02-09,,622011,17,1599,8,EUR,0.89
405007,2016-02-09,,1906549,57,1413,2,USD,1.0
406000,2016-02-10,,1533894,50,1134,2,USD,1.0
406001,2016-02-10,2016-02-15,1610147,0,1684,5,USD,1.0
406001,2016-02-10,2016-02-15,1610147,0,100,2,USD,1.0
406001,2016-02-10,2016-02-15,1610147,0,1500,3,USD,1.0
406001,2016-02-10,2016-02-15,1610147,0,430,3,USD,1.0
406001,2016-02-10,2016-02-15,1610147,0,2099,1,USD,1.0
406001,2016-02-10,2016-02-15,1610147,0,450,1,USD,1.0
406001,2016-02-10,2016-02-15,1610147,0,452,2,USD,1.0
406002,2016-02-10,,1954639,47,1791,1,USD,1.0
406002,2016-02-10,,1954639,47,64,7,USD,1.0
406002,2016-02-10,,1954639,47,1191,1,USD,1.0
406003,2016-02-10,,1310201,65,432,10,USD,1.0
406003,2016-02-10,,1310201,65,100,3,USD,1.0
406004,2016-02-10,,1389462,43,725,1,USD,1.0
406005,2016-02-10,,1883820,61,2495,7,USD,1.0
406005,2016-02-10,,1883820,61,90,3,USD,1.0
406006,2016-02-10,,761306,29,593,2,EUR,0.8883
406006,2016-02-10,,761306,29,62,3,EUR,0.8883
406006,2016-02-10,,761306,29,1584,1,EUR,0.8883
406006,2016-02-10,,761306,29,979,7,EUR,0.8883
406006,2016-02-10,,761306,29,135,1,EUR,0.8883
406006,2016-02-10,,761306,29,1703,2,EUR,0.8883
406007,2016-02-10,2016-02-20,1451764,0,1602,2,USD,1.0
406008,2016-02-10,,1827243,66,430,1,USD,1.0
406008,2016-02-10,,1827243,66,435,9,USD,1.0
406008,2016-02-10,,1827243,66,152,4,USD,1.0
406008,2016-02-10,,1827243,66,2421,5,USD,1.0
406008,2016-02-10,,1827243,66,1703,3,USD,1.0
406008,2016-02-10,,1827243,66,72,4,USD,1.0
406008,2016-02-10,,1827243,66,305,4,USD,1.0
406009,2016-02-10,,332217,8,537,3,CAD,1.3859
406010,2016-02-10,,490481,20,1605,3,EUR,0.8883
406010,2016-02-10,,490481,20,1593,3,EUR,0.8883
406010,2016-02-10,,490481,20,2436,2,EUR,0.8883
406010,2016-02-10,,490481,20,2168,1,EUR,0.8883
407000,2016-02-11,,526411,19,1369,3,EUR,0.8813
407000,2016-02-11,,526411,19,150,3,EUR,0.8813
407001,2016-02-11,,993480,37,1008,3,GBP,0.6939
407001,2016-02-11,,993480,37,1606,1,GBP,0.6939
407001,2016-02-11,,993480,37,1446,7,GBP,0.6939
407002,2016-02-11,2016-02-16,1342915,0,1092,8,USD,1.0
407003,2016-02-11,,960606,38,1743,1,GBP,0.6939
407003,2016-02-11,,960606,38,2033,1,GBP,0.6939
407003,2016-02-11,,960606,38,114,1,GBP,0.6939
407004,2016-02-11,,307767,10,1674,2,CAD,1.3961
407004,2016-02-11,,307767,10,1361,5,CAD,1.3961
407004,2016-02-11,,307767,10,1667,1,CAD,1.3961
407005,2016-02-11,,2043928,59,597,2,USD,1.0
407005,2016-02-11,,2043928,59,2501,2,USD,1.0
407005,2016-02-11,,2043928,59,523,1,USD,1.0
407005,2016-02-11,,2043928,59,327,3,USD,1.0
407005,2016-02-11,,2043928,59,81,6,USD,1.0
407006,2016-02-11,,516663,27,1018,4,EUR,0.8813
407006,2016-02-11,,516663,27,957,1,EUR,0.8813
407007,2016-02-11,,224111,10,151,1,CAD,1.3961
407007,2016-02-11,,224111,10,1845,3,CAD,1.3961
407007,2016-02-11,,224111,10,1675,1,CAD,1.3961
407007,2016-02-11,,224111,10,1578,1,CAD,1.3961
407009,2016-02-11,,367131,9,1863,6,CAD,1.3961
407009,2016-02-11,,367131,9,385,1,CAD,1.3961
407010,2016-02-11,2016-02-14,1380756,0,1580,1,USD,1.0
407010,2016-02-11,2016-02-14,1380756,0,2083,6,USD,1.0
407010,2016-02-11,2016-02-14,1380756,0,1693,2,USD,1.0
407011,2016-02-11,,1983649,50,596,1,USD,1.0
407011,2016-02-11,,1983649,50,446,2,USD,1.0
407011,2016-02-11,,1983649,50,146,1,USD,1.0
407011,2016-02-11,,1983649,50,774,2,USD,1.0
408001,2016-02-12,,322186,9,1252,5,CAD,1.3923
408001,2016-02-12,,322186,9,1703,4,CAD,1.3923
408001,2016-02-12,,322186,9,1093,6,CAD,1.3923
408001,2016-02-12,,322186,9,1655,5,CAD,1.3923
408002,2016-02-12,,1297155,43,1279,3,USD,1.0
408003,2016-02-12,,1716565,61,1584,7,USD,1.0
408003,2016-02-12,,1716565,61,95,1,USD,1.0
408003,2016-02-12,,1716565,61,1063,10,USD,1.0
408003,2016-02-12,,1716565,61,1905,3,USD,1.0
408004,2016-02-12,,784296,29,1679,2,EUR,0.8869
408005,2016-02-12,,1788888,57,449,6,USD,1.0
408005,2016-02-12,,1788888,57,1843,1,USD,1.0
408005,2016-02-12,,1788888,57,1699,1,USD,1.0
408005,2016-02-12,,1788888,57,2057,1,USD,1.0
408005,2016-02-12,,1788888,57,1648,1,USD,1.0
408006,2016-02-12,,1551319,61,157,3,USD,1.0
408006,2016-02-12,,1551319,61,2496,4,USD,1.0
408006,2016-02-12,,1551319,61,1826,1,USD,1.0
408006,2016-02-12,,1551319,61,1929,3,USD,1.0
408007,2016-02-12,,656387,14,654,2,EUR,0.8869
408008,2016-02-12,,326510,10,1707,4,CAD,1.3923
408010,2016-02-12,,1908175,47,115,2,USD,1.0
409000,2016-02-13,,1747015,64,125,2,USD,1.0
